,comentario,liguagem
170,"que coisa linda! que arte maravilhosa. encheu meus olhos de água. maravilhoso Ana, Vitoria e Vitor! ",pt
171,"sdds desse tipo de musica, e ainda mais DESSA MUSICA amo elaaaaaaaaaaaaa, tinha 7/8 anos quando eu ouvia essa msc(quando lançou) hj em dia tenho 11, sddssssssssssssss",pt
172,"Ainda tem gente que diz que não dou valor às nossas músicas. Cara, olha a perfeição disso. ""Qualé vey!?"" - meee",pt
173,"essa música, essa letra e e esse clipe... ",pt
174,é tão gostosinho quando você escuta músicas tão lindas como essa em um tempo desses... alegra meu dia 70%,pt
175,Essa música é maravilhosa ,pt
176,"Como que eu vou dizer pra ela
Que eu gosto do seu cheiro
Da cor do seu cabelo?
Que ela faz minha pupila dilatar?",pt
177,"Como que eu vou dizer pra ela
Que eu gosto do seu cheiro
Da cor do seu cabelo?
Que ela faz minha pupila dilatar?",pt
178,a vibe dessa música é maravilhosa,pt
179,"uma vez minha ex namorada me mandou um trecho dessa música. desde então nunca esqueci, sempre que a ouço lembro. e apesar de não estarmos mais juntos, gosto e torço muito por ela. Fabiane Laureano, te amo <3 ff.",pt
180,essa música é maravilhosa..parabéns ️️,pt
181,primeiro a gnt grita QUE HINOOO dps escuta,pt
182,Meu irmão tem 2 aninhos e é apaixonado nessa música ️,pt
183,Simplesmente sensacional traz uma Vibe Muito boa essa música,pt
184,Essa música trás unha paz ️,pt
185,"essa música me faz lembrar ela, por isso toda vez venho aq escutar, pq toda vez q eu tô perto dela minha pupila dilata, e não paro de pensar nela, eu amo mt pensar nela, não to reclamando KKKKKK, toda vez q eu vou lá ver ela, o cheirinho dela fica em mim, sério ela é tão perfeita, q eu daria tudo p passar hrs olhando p ela, de tão linda sério, essa msc virou nossa...",pt
186,Que as palavras de todas as músicas fossem assim!,pt
187,O clipe e a música são incríveis! Mais nada supera os comentários da Vitória sobre as plantas kkkkkkkkkkk,pt
188,Totalmente feliz morando com o meu amor deste 2015,pt
189,Meu amigo vocês são de mais... show de mais cara,pt
190,"1:53 Vitória: a
Eu: Como pode ser tão perfeitaaaaa? Alguém me diz de que planeta ela veio?",pt
191,"Ontem eu estava com ela na garupa da minha moto, mina louca sair comigo de moto haha já adorei... depois de um dia maravilhoso de praia e trilha a noite ficou ainda melhor... e, na volta, estava tocando essa música no barzinho que paramos no sinal, quando vi estava eu e ela cantando...",pt
192,"omo que eu vou dizer pra ela

Que eu gosto do seu cheiro

Da cor do seu cabelo

Que ela faz minha pupila dilatar ",pt
193,Música linda!,pt
194,"amei, o jeito como foi gravado, o
 filtro retro",pt
195,"(LETRA)
Como que eu vou dizer pra ela
Que eu gosto do seu cheiro
Da cor do seu cabelo?",pt
196,Linda canção,pt
197,"Que delícia de vídeo! Leve, alegre, de um romantismo suave... Lindinho demais!! Que felicidade é estar na casa dos 20! Melhor fase da vida! Não se é mais criança, mas ainda se tem a vida inteirinha pela frente! Êta saudade!! Rsrs",pt
198,"Amo esse tipo de vídeo, sem nada estranho parabéns ",pt
199,"As pessoas que deram deslikes são amarguradas e estão machucadas, porque é impossível simplesmente não gostar dessa música",pt
200,Curtindo demais! Cheguei a me emocionar!,pt
201,Cara amo essa musica ela me faz lembrar da garota que eu gosto sei que já passou 3 anos né mais ela é uma música muito boa,pt
202,E lá vai eu apaixonado ouvir essa obra prima kkkkk,pt
203,"""É bom de mais querer alguém"" meno quando essa pessoa que vc quer não te quer",pt
204,"Eu olhando em frente ao espelho e dizendo 
É bom demais querer alguém e é vc que eu quero 
Hahahaahahaah",pt
205,"Pra mim esse vídeo é perfeito: a letra, a vibe, as vozes, as cores, a energia, a edição...os cenários! ",pt
206,Bom demais!!,pt
207,"Que música bonitinha, amei.
Parabéns pelo trabalho.",pt
208,"Nunca parei para reparar nesse letra de verdade, até reparar e me surpreender.",pt
209,"Pupila
(Letra)
Como que eu vou dizer pra ela?
Que eu gosto do seu cheiro",pt
210,Ouvindo na madruga só pra afastar a ansiedade ️,pt
211,Essa música me faz sentir mais saudades do meu amor… ,pt
212,Música bom uma energia boa.,pt
213,"Mano,a vibe é perfeita,a letra é perfeita,as pessoas que estão cantando são perfeitas tudo aí tá perfeitoook",pt
214,"Eu já amei essa música, hoje não me traz tantas recordações assim...que pena",pt
215,"Nossa, esses três tem muito a mesma vibe kk melhor trio",pt
216,Dá pra ver bem certinho quando alguém ama o que faz! ,pt
217,"O AMOR É UM PEDAÇO DE DEUS  , DENTRO DE NÓS.",pt
218,Nossa que vibe praiana︎︎----,pt
219,"Como eu vou dizer pra ela 
Que gosto do seu cheiro
Da cor do seu cabelo
Eu quero dizer pra ele ",pt
220,"CARA DEPOIS DE 3 ANOS, eu descobri que essa música foi gravada na cidade onde moro dês que nasci, meu Deuusss <3<3<3",pt
221,"Essa música tem uma vibe perfeita, não fala coisas obscenas... Aquele ritmo gostoso de ouvir, amo músicas assim!!! :)",pt
222,Adoro!!! Simplesmente maravilhosos.,pt
223,Melhor música ,pt
224,eu praticamente já decorei a música de tão linda,pt
225,"Isso não é uma musica meu amigos
Isso é um HINO",pt
226,mn eu adorava essa música quando era menor mais eu parei mais voltei a ouvir e agr tô viciada nela mn eu tô MTO gada(iludida) com essa música,pt
227,A vibe dessa música é muito boa,pt
228,Linda música,pt
229,"Tudo lindo!!
Principalmente por ser em São Francisco do Sul!!!
Nossa prainha!!",pt
230,Essa música é muito linda,pt
231,"Quando você ta apaixonado, é difícil não sorrir escutando essa música.",pt
232,"Parecem crianças kkkk
Parabéns pela música ela transmite uma energia sensacional",pt
233,nostalgia bateu kkkkkk até hoje não superei,pt
234,"20/10/2022-2019.  Super Nostalgia 100%√ de Respeito e Perfeita Eternamente Nacional. ""Eu Amo Essa Música"" Tô Passando por aqui. Ouvindo só às Melhores Nostálgicas!!!️",pt
235,A Vitória  É A Melhor Professora De Botânica Do Mundo. Rexpeitaa ,pt
236,Amooo essa música ️️️🥹🥹,pt
237,isso sim é música de vdd brasil!!!,pt
238,Aqui ouvindo e esquecendo os sitomas da ansiedade,pt
239, ele é quem eu amo,pt
240,Amo essa musica,pt
241,Estava precisando dessa música pro meu contatinho preferido ,pt
242,Isso sim é música de verdade,pt
243,"musica muito boa, traz uma certa paz....",pt
244,"Tô apaixonadaaaaaaaaa por ela, tem jeito não ",pt
245,"Olhos, janela da alma!",pt
246,Música boa dms,pt
247,"A gente já acorda com esse tiro no peito desses três ícones da música Brasileira. Fico tão lindo essa parceria e como sempre as meninas mostrando esse talento maravilhoso, obrigado por salvarem o MPB atual. E Vitória você deveria ser embaixadora do Amazônia porque mulher eu não te aguento rs  , amei falando das plantas melhor pessoa do mundo, por mais pessoas assim. ️",pt
248,"Triste msm é lembrar q eu toquei essa musica pra ele no violão, ele se tornou minha lua, o nome dele significa ""pequeno sol"", e agora ele tá com ela, ela disse q ele é a lua dela, e nem nos falamos direito, mesmo assim vou esperar ansiosa para ver ele novamente e sentir minha pupila dilatar, esteja ele comigo ou n...",pt
249,ANAVITÓRIA e sua mania de me fazer querer ser o ela de alguém. Não sei se choro ou se aproveito a vibe.,pt
250,"As pessoas que deram deslikes são amarguradas e estão machucadas, porque é impossível simplesmente não gostar dessa música",pt
251,Muito top essa música,pt
252,Música maravilhosa,pt
253,Cada print desse video dá uma foto vintage/tumblr eu ameeeei,pt
254,me identifico com cada palavra dessa musica AAAAAAAA,pt
255,Olha que conhecidencia meu nome também é Ana Vitória ,pt
256,Bom de mais!,pt
257,Essas vozes são maravilhosas cativante e envolvente ,pt
258,"Isso que é música! Não tem apologia ao sexo, não tem palavrão e nem fala de drogas! Não fala de ostentação, nem traição. Parabéns pelo TALENTO e boa vontade de fazer uma música bonita que uma mãe possa cantar perto da filha, uma música que se mostra inocente e encantadora mesmo falando de relacionamento!! Um vídeo com imagens divertidas e bonitas, sem a obsessão pela ""perfeição estética"" que nos é pregada hoje em dia pela mídia. Prazer em estar viva para ver uma canção bonita assim . Com tanta coisa ruim nos jornais da tv, essa coisa que vocês nos dão é um respiro de energia positiva, um alívio.",pt
259,"Letra da música pra vcs acompanharem!

Como que eu vou dizer pra ela?
Que eu gosto do seu cheiro",pt
260,"Deve ser mó legal trocar umas ideias com esses três, de boa na praia, tomando uma sossegado..",pt
261,Adoro essa música sempre cantor ,pt
262,Essa musica me faz tão bem,pt
263,"Ahh que lindeza de música! Gravada em São Francisco do Sul, melhor ainda! -",pt
264,Eu via que a gente combinava e minha pupila dilatava ao ver o sorriso dele. Infelizmente não era recíproco então minha pupila hoje dilata ao me ver refletida no espelho. Que mulher forte eu sou.,pt
265,Adoro suas músicas,pt
266,"Envolve os olhos, disfarça o tempo.",pt
267,"É uma pena que a musica não bomba com views  igual uma anitta. Amo vocês AnaVitoria. Lindas, maravilohsas!",pt
268,"MANO EU AMO ESTA AQUI!!!
#MELHORMUSICA
#FALEITOLEVE",pt
269,essa música é linda.,pt
270,"Faz de conta que eu te conheço bem 

Quero algum atalho pra te convencer 

Que a gente se combina 

Só você não vê",pt
271,essa música é sensacional,pt
272,Como que eu vou dizer para ela? ,pt
273,"a vitória explicando as plantas KKKKKKKKKKKKKKKKKKKJKKJJJ SEM CONDIÇÕES, essa mulher é tudo pra mim!!!",pt
274,Eu Amoh essa música,pt
275,"Eu conheci essa música através do cover da Any Gabriely com a savannah do NU e sério que música linda
E tipo quando escuto só lembro delas e de como era a amizade delas antes kkkkk",pt
276,Não confio em quem não gosta dessa música,pt
277,Essa música marcou minha vida,pt
278,Amo essas meninas,pt
279,"Bom demais é quando vc ouve tendo alguém que se encaixa em cada trecho dessa letra maravilhosa aí

""Sabe, depois que eu te conheci, ficou difícil de viver 
Eu fico aqui imaginando coisas com você""",pt
280,Amo essa música,pt
281,"para a minha zuzzinha:
É por ti que eu sou apaixonado; sabe, a minha vida começou quando a gente se conheceu, eu não faço a mínima ideia de como as nossas almas se encontraram, mas foi aí que minha vida começou. Você me completa, tu és o amor da minha vida, e eu amo cativar você; nenhuma palavra descreve o tanto que eu te amo, oque eu sinto por você é surreal, eu sinto que fomos feitos um para o outro, sinto que você é o amor da minha vida, minha alma gêmea.",pt
282,Você que cantor Parabéns arrasou,pt
283,"Faz bem a alma, traz esperança",pt
284,Sou louca nessa música ,pt
285,Essa música é tão boa que não importa se você está apaixonado ou não você se sente feliz e cheio de amor,pt
286,ESSA MSC É UM HINO SIM,pt
287,"Cá estou, apaixonada e pensando se dedico essa música a ele com menos de 2 semanas de conversa ksks... ela(a musica) preenche cerca de 95% do vazio da alma, os outros 5% é somente um combo de lanche ",pt
288,"Não deixem essa música morrer,  porfavor!!",pt
289,Aqui fala a filha do dono do celular: eu adoro essa música pois me deixa feliz ,pt
290,"Ninguém:
Absolutamente ninguém:
Vitória: ""OLHA ESSAS PLANTAS, ESSA MATA, ESSA ENGRAVIDA, É UMA COISA LOUCA""",pt
291,"esssa música é tão perfeita,eu sempre penso no meu namorado..ele é lindo, sempre me ajuda nas coisas, sempre me alegra,eu jamais machucaria o coração dele,pq eu prometi nunca fazer isso. eu amo o cabelo dele, é tão lindinho<333 ,a voz dele é tão linda, ele todo é perfeito...eu amo o arthur pra sempre ️",pt
292,"NÃO EXISTE PESSOA PERFEITA. 
ATÉ QUE SE APAIXONA POR UMA..",pt
293,Isso é música,pt
294,Cara elas são tão perfeitas e ele tbm e a musica então,pt
295,Essa música é ótima pra ouvir deitado ou ao ar livre.,pt
296,Ontem foi a primeira vez que a vi... É normal já querer casar com ela?!  rs ,pt
297,"escutando essa musica lembro da menina que eu ficava, sempre lembro dela, Kathleen me mostrou o nome depois de um relacionamento difícil,  amou os meus detalhes, meus medos, minhas cicatrizes, com ela partilhei inumeros momentos bons, acredito que ela também, lembro que foi difícil dizer pra ela que gostava dela.  Também lembro de acordar no meio da noite e ver ela dormir por uns minutos, e pensar ""to apaixonada nessa mulher"". Fico feliz em ter partilhado momentos bons com ela e gosto de como ela marcou um espaço unico e so dela no meu coração, espero que possamos nos reencontrar em algum momento de alguma vida. ",pt
298,Que massa ,pt
