,comentario,liguagem
169,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
170,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
171,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
172,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
173,Love it,en
174,Love it,en
175,"God I love this song with post Malone & Dons Cat it makes me feel Happy, giggles and want to dance alone every time .Thank you Post M & Doha Cat ",en
176,Why can't i like it  1 million times this is so cool and soothing,en
177,Dude sticks to his style .. gotta love it,en
178,I absolutely love this video,en
179,doja’s voice fits so well with modern pop music,en
180,Post Malone is a great proof prodigy fine artists. Keep the tenacious skilled work. You make me cry in a good experience way for wow,en
181,What a sweet song,en
182,Post make some of the best music that’s out nowadays,en
183,Love  this  song  my favorite ….in the car  on full blast   ,en
184,This whole song captured some sort’ve nostalgic feeling where time doesn’t exist. One of my favorite parts of a song that Doja has ever done tbh. I start her verse over like 5-10 times. ,en
185,Love love love this!!!!!amazing!!!!!️️️️,en
186,This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
187,This grows on me the more i listened. Thought it was good at first and now its on 1h repeat when u do anything,en
188,Masterpiece of Song!!,en
189,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
190,DOJA CAT ARRASANDO COMO SEMPRE,pt
191,MAN this was the greatest song & music video.. when they showed the two guys getting cozy and the two lovers in the bathtub  I think I actually cried a little… hopeful tears of love for joy 🥹,en
192,"This sweet, sweet song is even sweeter when watching the video! Ugh, my heart! ",en
193,This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
194,I’m late but I’m happy I found this amazing song ,en
195,Before this song came out I had a dream of being in this place with Post and others. Pretty cool to see it irl.,en
196,"I love seeing artist having fun and actually love making the music they want. When you do, you will get this here. Great song",en
197,This song makes me so happy inside I love it,en
198,I love this song,en
199,This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
200,"Breathlessly amazing stuff.
For those who will come to see this in 2090, I do hope you guys try to be more human than us and love with sincerity in your Hearts. Use less technology and try to live in the moment. Explore physical connection, touch, and emotional bonding in real life and not from behind a screen. ",en
201,You both killed it! You guys are both so unique and amazing souls. Can't wait to see what you do next<3,en
202,the music video is a masterpiece!!!!!,en
203,Always a favorite... ️,en
204,very catchy song......doja cat and post malone don't miss a beat !!!!,en
205,"I like you Malone ,your music is harmless.it just makes me feel loved.Brazil Rio de Janeiro",en
206,doja running in the grass represented how free and open one can be with the person they love and trust without being judged the flowers to me represented beauty and happiness,en
207,Fact: This song uplifts your ass after a heated argument with someone. Thanks Post!!! ,en
208,Meu amor te amo post !!!!,pt
209,"I loved this song post malone, congratulations",en
210,i wanna meet post in person hes hella nice ive seen videos of dropping peoples bears by accident and he would buy it back fucking love post malone he deserves alot in his albums and this song hits hard,en
211,"This music video is absolutely beautiful, colourful really articulates the feeling of liking someone and man Doja's voice, Posty doing the goddamn most. I love it. ️",en
212,I cannot stop singing this song. It’s been weeks ,en
213, i love this song,en
214,isso que e bom malone legal maneiro,pt
215,Their voice mesh so well together. Hopefully this becomes a huge summer hit,en
216,definitely a summer vibeeeee,en
217,Freaking love this song,en
218,This song makes me feel I'm with my husband in this universe!!!,en
219,You are so amazing ️,en
220,Their chemistry is crazy..love it a whole lot,en
221,Post Malone and Doja Cat never disappoints ,en
222,I'm glad to see posty happy ,en
223,Vc é de+,pt
224,I can't believe this is my first time hearing this song... and I'm a huge doja cat fan,en
225,"excellent song, and the two artists I love are super talented, better collaboration impossible, a super success for sure.  I already have the melody stuck in my head",en
226,"the best song me and my first love, still in love fell in love together with the same song, we wasn't sure about each other but spending time and swimming and helping children and acting dumb going back home we fell in love even more for the first time we realized we was gonna be there for each other the longest.",en
227,I LOVE them ,en
228,"O brasileiro aq também tem bom gosto, pro som pesado, ️",pt
229,God I love this song,en
230,Gold. I love this song. ️,en
