,comentario,liguagem
428,"Camila and Shawn : ""We are just friends""
Producer : ""Now i'm gonna do what's called a pro gamer move""",en
429,Are they still together? I think that they are a beautiful couple ,en
430,They are back together ,en
431,I most loved this song,en
432,"Shawn and Camilla: We're just friends.

Camilla: But friends don't know the way u taste la la

Me: And I oop",en
433,Nice song...my favourite  ,en
434,I love this couple))),en
435,Coachella clip of them brings me here ,en
436,I would be there for breakfast every day,en
437,Só namoro se me chama de señorita kkk,pt
438,LA CANSION DE LA SEÑORITA SON UNA PAREJA INCREIBLEAMOR ES AMOR.,en
439,Who is here after hearing shawn and camilla reunion....,en
440,"470.000 views and 800.000 likes?
YouTube can't stand shawmila",en
441,Love this song it’s the old lady grandaughter,en
442,I love that my man and i have the same love life like the two ,en
443,Bro i love this song fr,en
