,comentario,liguagem
209,Don't forget to vote for Jennie in shining awards guys we need more than 500 votes.....,en
210,"I can't take my eyes off you Jennie love you so much Jennie and blackpink 
Keep steaming go blinks",en
211,Road to 1b,en
212,Jennie has first  solo debut  stage in SBS Inkigayo on my birthday 25/11. I can't wait !!!,en
213,the best solo the best jennieyah,en
214,73m only more effort needed,en
215,never thought I would listen to kpop until I saw Jennie,en
216,Stream muscle guys go ahead we have to be 1mr as soon as possible come on Jen Stan show your strength,en
217,JENNIE best vocalist and main rapper,en
218,only Jennie can pull of a curtain dress like that 0:47,en
219,Let's go and vote for Jennie in shining awards guys pls,en
220,Always luv and support for u Jennie,en
221,"Hi jensetters, just want to point out that there are existing playlists that you can use and loop if you are busy. Lets get this masterpiece to 1b asap! Thx everyone : )",en
222,Oh god..im addicted to this song ♡,en
223,"Jendeukie at Cannes yayyy 
she looked like a fairy ♡(ӦｖӦ｡)",en
224,I love you guys you are cute and I love your songs you made I watch them thousands of times xo,en
225,It’s already 50m??? Wow. Honestly I thought it will get 10-20m views because of the haters she gets. I guess I underestimated my baby gurl’s power. ,en
226,"Before Her new collab releases, we should make it atleast 950M.",en
227,"Just imagine Jennie wearing red gown for cannes 
She will slay it",en
228,Is 2023 now but still this song️ lysm nini,en
229,TOP 1 TRENDING IN INDONESIAN🇮🇩,en
230,This  song reminds me  to keep going on your lives...,en
231,Don't forget to vote for Jennie in shining awards guys pls vote for her,en
232,Solo is a legend,en
233,So Jennie is attending Cannes at 10:30(Paris local time) it means we are about to see her looks for cannes,en
234,Jennie and Kuma in a variety show is EVERYTHING this is Jennie year yeah (kuma year too),en
235,Let's go jensetters we can do this for our Jennie,en
236,#1 in UK ,en
237,Blinks we can reach 1b. Jennie deserves,en
238,I'm so happy to have another million added. 926M!,en
239,"I like being alone , because I should be true to myself.",en
240,I believe she will shine more brightly in Cannes red carpet look:),en
241,"Lisa -4405 
Jennie -4374 
In most beautiful member category",en
242,She shines at Cannes,en
243,"I live in a cave so only just came across Jennie through trending videos, but this is really good!",en
