,comentario,liguagem
198,Adorei David és o meu cantor favorito te adoro ,pt
199,"Lindo magnifico muita força David sou  super fã da tua irmã Sara Carreira, mas também sou super tua fã David...
️️️",pt
200,️Lindo lindo lindo️,pt
201,"É a melhor música  do  mundo  todo , a minha filha já sabe ela de cor desde qie a ouviu",pt
202,A Sara Carreira é um anjo por isso vai estar sempre nos nossos corações...,pt
203,Adoro-te David,pt
204,"Lindo trabalho
Parabéns  ",pt
205,Parabéns Linda musica,pt
206,adore as suas musicas e do seu pai força vai em frente bjios,pt
207,A SARA SEMPRE FICARA NOS NOSSOS CORACAOS ,en
208,"Não consigo parar de ouvir até hoje, grande canção! 

Update:  Muita força para a tua família neste momento. Um tristeza para todos, que Deus abençoe você e a sua família ️",pt
209,Linda musica adorei adoro as musicas da família toda boa noite e um bom Domingo beijinhos !,pt
210,adoro a musica,pt
211,Adorei vídeo que me enviou vi esta novela adorei a tua personagem és mesmo grande artista abraço de coração sou tua fã tens uma boa família,pt
212,Gosto das músicas do David carreira,pt
213,Adorei,pt
214,David cantas muito bem amei a música bjs,pt
215,Música mais linda do mundo,pt
216,Amei linda música amei muito,pt
217,"Adorei o vídeo clip! Eu só vou dizer ahmm.. Espero que a vossa família fique bem e meus pesâmes, não vou falar muito nisso porque concerteza ficaram mais tristes.. Mas força para vocês️",pt
218,Adoro!!!,pt
219,"""se ainda achares que foi pouco amor, prometo dar a melhor versao de mim"" lindaaa que orgulho em tii ️ e o papel que fazes na novela ",pt
220,Adoro o David ! ,pt
221,Adoro ouvir a música da família Carreira,pt
222,Parabéns linda musica Jesus abençoe ,pt
223,Linda música,pt
224,Adorei a musica comtinua em frente,pt
225,"Linda musica. 
Lamento o que aconteceu ",pt
226,Adorei a música linda demais,pt
227,Força meu querido da vida sei como é perder uma irmã mas acredito que tu vais conseguir ,pt
228,Um grande David carreira,pt
229,"É linda adorei ,aliás são lindas lindas as tuas musicas David, tudo de bom para ti e tua família muita sorte e muita saúde e força?",pt
230,Adorei,pt
231,Os meus sentimentos que a sara  descanse em paz ela tem dois irmãos espetacular️,pt
232,David estamos aqui para e e toda a família carreira nunca vamos esquecer a sara forca a sara onde quer que esta está a olhar por todos vocês força vocês são todos  pessoas espectaculares .,pt
233,isso vai pasar mas vai ficar  no coraçao,pt
234,Adoroooo.todas as suas músicas. Parabéns bjssssss.,pt
235,"adoro-te  David.
I love you.
Força bjs para toda a família.
vocês vão recuperar daquilo da Sara",pt
236,"Sinto muito pela tua irmã Sara Carreira, que era uma menina e uma grande cantora que eu e a minha família adoramos. Que tudo corra bem",pt
237,És um excelente cantor,pt
238,Música mais linda do mundo quando o meu avô morreu foi a música que me animou na quele mumento,pt
239,@David Carreira e nunca vai existir melhor cantor que tu nem musicas iguais ás tuas,pt
240,Descanso em paz david carreira que ,pt
241,ADORO ESTA NOVELA,pt
242,Muita força por a tua irmã️,pt
243,O David Carreira canta muito bem,pt
244,Adoro ,pt
245,Adorei a música,pt
