,comentario,liguagem
353,"""Money is a terrible master but an excellent servant."" Cha-ching girl. So true.

Off the topic: YGX dancers, I see ya. You have my support.",en
354,When Lisa said she's the Hottest she wasn't lying. I love a confident Queen,en
355,Drop some money,en
356,It will always be you four. We'll always be a blink for Blackpink through ups and down.,en
357,"Keep supporting Lisa. She goes to nice, Paris, France to see her family and also has a program working with Celine. Hope 13 days there will allow her to relax some time.",en
358,I think the group was there I think,en
359,money money,en
360,"I'm not going to lie the song is going to be stuck in my head the whole night 0.0
Edit: Thank you for 278 likes :)",en
361,If I was a billionaire then I will sing this sing whole-day ....but also being a broken girl everyday I sing this song,en
362,"Lisa: ""is the end of the month and the weekend""
She's not wrong",en
363,"""Dollar bills dollars bills""
""Drop some money 
All this bread so yummy yeah""
So addictive",en
364,MONEY is a proof that even a promotionless b-side can set and break records.,en
365,"For those that didn't understand the song (and are too dumb with jealousy and hatred to try to get the lyrics): Lisa is not singing in a stripper's POV (even though it wouldn't be a problem if she was), she is singing in a VERY RICH KIND OF MILLIONAIRE PERSON'S POV. Periodt. ",en
366,"Lisa: makes a song about spending the money on herself 

Also Lisa: Returns a camera that she bought because it was too expensive ",en
367,"Vote for LISA, she's currently #5. But the vote percentage is so close, she can fall out of 10 anytime if we are lazy.",en
368,"Lisa, 당신은 세상에서 가장 아름다운 소녀입니다. I love you, Lily ♡︎♡︎༆. 
WOW 414 Like thank you ︎︎ ♡︎",en
369,Txt : ️️,en
370,"Lisa: dropping all my money
Rose: Every thing that I need is on the  ground ",en
371,Blinks hagan stream en Spotify es muy importante,en
372,"ARMY here but still can’t get rid of this masterpiece!!!
LALISA MANOBAN the real queen!!!",en
373,"Lisa: ""Drop some money, dropping all my money""

Rosé: ""Everything I need is on the ground""",en
374,"That""s more I like it... Congrats, Lisa and staff!

I was actually refraining from commenting previously. hahaha.. I don't like saying things I don't mean by heart.  But this video changed it. This is more I like it. Not at par with what I am used to in LiliFilm""s channel, but it will do. :)",en
375,It's crazy how we are listening to these songs again as different people.,en
376,"I like what is written in back board 
    “Money is the terrible master but an excellent servant”
 ",en
377,"Lisa’s money: drops everywhere 
My money: doesn’t exists",en
378,"What I learned:

Money is a terrible master = If we let money control us, we'll definitely end up in horrific situations.",en
379,"Lisa: ""Drop some money, dropping all my money""
Rosé: ""Everything I need is on the ground""
 It all makes sense now.",en
380,"MONEY being the faithful servant, setting records after records",en
381,Where other lilies?,en
382,"""Money is a terrible master but an excellent servant "" 
-the board behind lisa.",en
383,"Her expression and stage presence made this simple choreography even more sexier 
In love with missy",en
384,"Listening n'th time , but still not getting bored of this song

Edit: when did I get these many likes",en
385,Snow is coming from the window,en
386,"This is more like an MV. This is more than enough BLINKS.

Edit : Thank u for this much likes",en
387,"""You’re the type of woman people write love songs about, Lalisa."" THIS IS TRUEE FACTTT LALISA<3
Edit:  If you want the views to increase faster, do not forget to write a lot of comments on a regular basis every day. 
Don't use emojis and don't post the same comment more than once in a row...fighting blinks and lilies!<333",en
388,Eu tô presa eternamente em 00:51,pt
389,This serious song perfect for round 6 series that literally talks about money,en
390,"LIFE is just like a painting,
Draw with lines of hope...
Erase your errors with your tolerance...Dip your brush with lots of patience...And COLOR it with LOVE   !",en
391,"I used quote “Money is a terrible master, but an excellent servant” on my essay and she had AUDACITY to correct it",en
392,"LISA : IT'S THE END OF THE MOUNTH AND THE WEEKEND 
ME : * REMEMBERING TO PAY HOUSE OWNER*
LISA : I AM GONNA SPEND IT ALL ON ME 
ME : THINKING OF HOW TO BEG FOR MONEY",en
393,Lisa says “ drop money” her: gets money dropped on her me : damn I wish I could get money dropped,en
394,I Love you Lise please share skin care South Korea please Lise ok,en
395,"To be honest don't hate me I loved it more then lalisa. 
Edit: actually I didn't realise I compared them. I should say I got cardi b and nicky minaj vibe. Like you know, bossy women vibe. I'm sorry for writing the word ""toped"". But that's not what I mean. ",en
396,"Lisa: ""Drop some money, dropping all my money""
Rosé: ""Everything I need is on the ground""
It all makes sense now.",en
397,I'm asking if you ever loved me because you never loved me,en
398,This song is used in a LOT OF squid game tiktoks. Probably because of the 45.000.000.000 won,en
399,Me too I don't want to go to school,en
400,"Money is now officially squid game song.

Edit: thanks for the likes lol",en
401,Tivice<<<<<<<<,en
402,0:42 the one we all here about thank me later,en
403,OKOKOKOKOKOK,pt
404,Nys bb iti geceler,en
405,But why aren't they all bones?,en
406,do you know about the Kumyk language?,en
407,money,en
408,i got 80 on english exam today,en
409,PENBE Mİ SUUSHSHSH A1 TÜRKÇE,en
410,we write my english,en
411,I will give a2 because there is no jisoo so only a2,en
412,Do I have bad English?,en
