,comentario,liguagem
211,"Adoro, TOP
Não canso de ouvir ",pt
212,Tão linda️,pt
213,Lindo !!!,pt
214,Que dizer agora?  y en que idioma? Uma cancao perfeita em todos os sentidos. Muito obrigado para comfortar me em um dia triste aqui na Alemania onde as escolas fecham antes do comercio. Nao conhecia Ainoa ate agora; me parece que va tener una gran carera. Que lindo paisagem.  Ja tenho saudades de esta regiao montanhosa de Portugal onde nunca estive,pt
215,És perfeito parabéns ,pt
216,"Angola está aqui ️️️️ 
Ameiii que música lindaaa",pt
217,Olá Nuno sou apaixonado por esta música parabéns também tenho bastante experiência a nível musical  mas esta música linda derrete os corações aqui vai um conselho a humildade é uma quantidade incrível nunca a percas fica com Deus ,pt
218,Se estivesses na América já tinhas um Grammy ,pt
219,"Obrigada amor pela dedicatória desta bela música, amo-te Ledo amor meu...",pt
220,Adorei a música,pt
221,Obrigado pela música ,pt
222,Linda musica e ótimos cantores,pt
223,Muito linda adoro demais gostava muito de ter o prazer em conhecer vos aos dois é o meu maior sonho ️️️️️️️️️️,pt
224,Grande música muito bonita está top,pt
225,isto e tao bom adoro esta musica parabens cantor,pt
226,Ontem vi a vossa atuação no THE VOICE. É um momento de assombrosa emoção. Parabéns a ti e à vós inquietante da Aiona.,pt
227,Linda com muita paixão  e com muita conexão,pt
228,Canção inpresionante,pt
229,"É assim que eu me sinto em relação a ti Carlos Andrade... És tu e só tu quem eu quero meu amor... Prometo te todo o meu amor...
""Eu sinto me livre por estar presa a ti""... ""Sou louca por ti""... ️️ Um doce beijo meu tesouro... ",pt
230,Parabéns Nuno. Ninguém te bate neste registo! Admiração!,pt
231,"Lindissima, maravilhosa, parabéns!",pt
232,Que música linda e romântica que eu tenha ouvido este ano. Adoro,pt
233,Belíssima ,pt
234,Parabéns já ganhaste uma fã adoro as tuas canções,pt
235,Linda música...,pt
236,Adoro ,pt
237,maravilhosa!!!!! <3,pt
238,"Excelente trabalho , parabéns ;).",pt
239,Lindo lindo ,pt
240,Lindo ,pt
241,"Bom trabalho, continua assim ",pt
242,"Nuno Ribeiro sou muito tua fã 
Parabéns pelo lindo trabalho que téns feito! !
Beijos aqui de Cabo Verde ",pt
243,"Nuno, tens uma voz divinal. ",pt
244,Música maravilhosa.,pt
245,"Que estrundo de música 
Realmente está música tem tudo .
Mais um sucesso 
Parabenssss",pt
246,Tão bonita ,pt
247,Lindo,pt
248,Gosto muito obrigada ,pt
249,Música muito linda muitos parabéns ,pt
250,Adoro as tuas músicas Parabéns  que sejas muito famoso,pt
251,Número 1° do #Top25 #RFM ,pt
252,Ammmmo a vossa linda e maravilhosa  música. ,pt
253,Esta música será da nova novela da SIC? Linda!,pt
254,Muito máquina parabéns ,pt
255,"Outra ""cimeira"" luso-espanhola de grande qualidade  Enhorabuena ",pt
256,"Tão bom! Próxima, com o Diogo Piçarra ",pt
257,"Eu gosto de ti rapaz , deixo te aqui os meus parabéns e te desejo as maiores felicidades ,sempre em frente não te  deixes levar segue sempre a tua linha 
Abraços a minha filha adora te",pt
258,Andei a procura de esta musica cómo uma doida já ouvi na radio e nao soube quem estaba a cantar tinha a ideia que fose outros cantores.  Adorei a musica,pt
259,Essa música fez eu vouta quando eu tinha 10anos lembranças boas e hoje eu tenho 23 como tempo passa mais o amor que eu cinto por esse amor é Grande obrigada por fazê uma música que eu lembro do meu primeiro amor,pt
260,linda música,pt
261,Linda linda linda!! Obrigado a vocês 2,pt
262,Adorei a.musica  é linda ,pt
263,Amo,en
264,"Que grande tema!!! Bela colaboração!  Parabéns! 
Para quem também estiver interessado este é o meu primeiro single
https://www.youtube.com/watch?v=_06El3n7vmU",pt
265,Só eu acho que ele é o melhor cantor português? ️,pt
266,Linda música lindo vídeo ️ amei,pt
