,comentario,liguagem
80,"ADORO! Que música tão intensa 
Parabéns querido Fernando, muitas felicidades para vocês e para essa princesa linda",pt
81,Vi pelo Instagram o sombrinho dele cantando é lindo ,pt
82,"Não há palavras para as tuas músicas fernando és incrível. A matilde é linda parabéns, de certeza que quando  crescer vai sentir orgulho no talento do pai. 
Acredita 
Parabéns.",pt
83,"Fernando, a cada canção que lanças torna-se mais difícil de explicar o quão incrível és! Linda canção, bonita homenagem e grande videoclipe! E também é uma forma incrível de nos apresentares um pouco do que poderemos ver no próximo álbum!
Parabéns para a Matilde, e também para ti e para a Sara, e parabéns pelo trabalho incrível que nos apresentas hoje! 
Um dia, quando crescer, a Matilde vai ver isto e de certeza que se vai sentir orgulhosa pelo pai que tem!",pt
84,"Muito linda sua música, emocionante! E o vídeo do The Voice, seu sobrinho cantando, levou todos as lágrimas, familia linda! Parabéns! Sucesso!",pt
85,"Opah que linda que está a música 
e o vídeoclipe ️
Simplesmente amei ️
Cantas com tanta emoção, que até eu me emociono ️",pt
86, Parabéns Fernando Daniel! Mais uma linda música. Eu também sou mãe e sinto cada palavra da tua música! Obrigada!! Um beijinho de Parabéns à vossa Princesa e um especial da minha filha que também é tua fã!!,pt
87,"Teu Sobrinho deu o Maior avanço desta muísca ️
Sucesso mano",pt
88,"Que música linda Fernando
 Tenho a certeza que a tua filha terá sempre orgulho no seu pai ️",pt
89,Uma música muito especial! 🥹,pt
90,Mds estou viciada nesta música... Que música mais perfeita ,pt
91,A melhor voz do mundo mais uma vês a conquistar corações e desta vez com uma música muito especial .,pt
92,Uma música super linda. Que deixa a lágrima no canto do olho… Obrigada Fernando por nos presenteares com esta e muitas outras lindíssimas canções.  Ainda vais crescer muito no mundo da música e chegar onde alguma vez imaginaste estar.  És incrível em tudo o que fazes. ,pt
93,"Q lindo apaixonei com a música, não consigo parar de ouvir ",pt
94,Sem palavras para esta perfeição ,pt
95,Música tão bonita! <3,pt
96,"Está incrivel, tenho um enorme orgulho em ti ",pt
97,"Fogo, isto não se faz  a cada lançamento uma superação, mesmo quando já achamos que já atingiste o melhor  será que Ovar e Portugal sabem valorizar e reconhecer este talento? Desejo que o futuro seja uma constante soma de sucessos para os 3 ",pt
98,"A minha opinião sobre a música:
Eu ADOREI, que até eu estou sem palavras para descrever o quão incrível a música. É simplesmente linda, perfeita, incrível,... Não me canso de ouvir",pt
99,"Nao tinha ouvido ainda,mas vi no tik Tok e vim procurar aqui,que música linda,muito sucesso meu querido",pt
100,Isto faz mesmo chorar  mas esta música traz paz e tem uma letra  Espetacular ,pt
101,"Linda musica, que toca o coração!
Muito sucesso ",pt
102,O meu coração derreteu ao ouvir esta musica. Lindo!,pt
103,Linda canção ️🇧🇷,pt
104,"És um grande artista, cantor …. A melhor voz de Portugal. ",pt
105,"Tanto amor numa só canção! E sabendo o teu passado, a tua história... é muito especial!
Muitos parabéns Fernando Daniel pelo cantor que és e pelo bom ser humano em que te tornaste!",pt
106,Que música linda parabéns Fiquei muito emocionada quando escutei pela primeira vez seu sobrinho cantando,pt
107,"Merece todo o sucesso ,canta com alma tenho três meninas e faço das tuas palavras as minhas és extraordinário",pt
108,"Juro, essa música me emocionou de verdade, eu ouvir agora no Tik Tok as 22:40, 04/05/2023... Quero que esse comentário fique aqui, para que toda vez que eu procurar essa música, eu vim ao comentário e escrever todas as datas que estou vendo ele de novo...",pt
109,"Vim pelo TikTok, tou chorando demais ! Aqui no BRASIL tá sendo um sucesso. Obrigada por compartilhar essa música que ta emocionante é linda. 🥹",pt
110,"A minha parte favorita da música! ️Então eu só quero que sejas feliz
Que saibas o quanto eu gosto de ti
Então eu só peço, onde quer que vás
Guarda-me sempre bem junto a ti",pt
111,Que música linda amei parabéns ,pt
112,Música top demais,pt
113,Grande música e grande cantor,pt
114,Parabéns Fernando Daniel mais uma grande música e eu como pai de três e mais uma a caminho essa música diz muito de Mimi com os meus filhos mais uma vez parabéns e continua assim,pt
115,"A minha filha de 8 meses acalma e adormece a ouvir esta música linda.
Cada pai/mãe se identifica com esta letra. Parabéns ",pt
116,Linda canção,pt
117,"para mim a parte com mais significado da letra é: ""prometo limpar cada lágrima que cai, sempre que choras o meu coração também dói"" ️‍",pt
118,I feel so much love only hearing the rhythm and his soothing pure voice! 🫰🫰🫰,en
119,"Escutei esse música no tik Tok muito linda ,Brasil .️🇧🇷",pt
120,"Que excelente declaração de amor à Matilde.
Muitos parabéns por mais uma excelente canção.",pt
121,O melhor cantor de Portugal ️,pt
122,Que linda música fez me chorar cada vez mais surpreendes a tua filha é tao fofa e linda!,pt
123,"Sucesso no Brasil, muito linda virei fã!!",pt
124,"A minha parte favorita:
""É esse o teu sorriso a minha nova morada esteja eu onde estiver e os teus olhos azuis jamais conseguirão refletir tudo o que sinto por ti""",pt
125,Fiquei tão emocionada com essa música que não sei explicar...,pt
126,"""Então eu só quero que sejas feliz
Que saibas o quanto eu gosto de ti
Então, eu só peço, onde quer que vás 
Guarda-me sempre bem junto a ti."" ",pt
127,Mais uma de muitas linda demais ️ és fantástico,pt
128,Já não há palavras pra ti Fernando ️,pt
129,Simplesmente maravilhosa <3,pt
130,Eu nao consigo parar de ouvir esta musica esta musica faz o meu coração chorar pois o sentimento desta musica meche comigo obrigada fernado Daniel ,pt
131,música linda e a interpretação super!!! obrigada,pt
132,Sem palavras. Uma música muito especial… Identifico-me bastante!!!  Os nossos filhos são tudo ,pt
133,Nossa a tua voz faz me chorar parabéns Fernando Daniel essa música me tocou muito amei esse Hit ️️,pt
134,Que música linda !!!#Vitória ES,pt
135,"Mais uma música que te vem da alma, como todas as tuas músicas e ilumina a alma de quem as ouve. Desde que te ouvi pela primeira vez nas provas cegas, minha alma arrepiou se com a tua voz. Depois passei a sentir as tuas músicas com cada poro de mim. Sou tua fã incondicional, já tive o gosto de te ver ao vivo no Coliseu do Porto. Saí de lá de alma cheia, energía renovada e a ter mais que certeza que és genuíno, fiel a ti próprio e o melhor intérprete masculino em Portugal. Parabéns por esta música incrível. E lá estarei se Deus quiser em Novembro 2023, no Super Bock Arena para te aplaudir de  pé... Felicidades aos 3.",pt
136,"Música linda 
Abraços do Brasil 🇧🇷🇵🇹",pt
137,"Mais uma música linda! Que música linda, que vídeo lindo  És um artista incrível e tens uma família e uma filha linda!",pt
138,impossível não adorar esta música,pt
139,As lágrimas caem à cada verso que se ouve... ,pt
140,"Oh meu Deus
Tanto amor numa música só️
Tenho a certeza que ela vai ter orgulho de ti sempre️",pt
141,"Música linda, linda, linda. Adoro  consegue transmitir o sentimento que todos os pais sentem pelos filhos. Não me farto de ouvir ️ obrigada Fernando Daniel",pt
142,Meu coração aquece se de calor só de te ouvir ️,pt
143,"Linda Homenagem,  ao Amor",pt
144,"""Então eu só quero, que sejas feliz.
que saibas o quanto eu gosto de ti"" ",pt
145,Vou aprender pra cantar também ,pt
146,Linda demais! ️🇧🇷,pt
