,comentario,liguagem
148,Que honra ter participado deste projeto maravilhoso com nosso piano (versão Espanhol) Giulia e Luan lindos!,pt
149,Não consigo parar de assistir!️,pt
150,Nossa que lindooo os dois cantando parabéns ,pt
151,Dois grandes cantores música boa,pt
152,Linda música dois gigantes da música ️,pt
153,"Vey, o jeito da Giulia de falar Inexquecivel é tão gostosinho de ouvir manoooooo",pt
154,Giulia simplesmente maravilhosa!!,pt
155,Fantástico....show......,en
156,Perfeitos!!! Sucesso garantido ,pt
157,Cara essa mulher é muito perfeita,pt
158,"Gente que música 
Que clipe demais",pt
159,Adoro esse clipe !!!! Me faz me lembrar de um ex namorado meu que era igualzinho a mim,pt
160,Música perfeita existe sim,pt
161,"Giulia não erra nunca, todas as músicas dela são perfeitas.",pt
162,Eu escuto essa música toda hora,pt
163,"Esse inexquecivel da Giulia acaba com meu psicológico, que mulher",pt
164,️Amo essa música️,pt
165,"Já se passaram dois anos,mas ouço essa música como se fosse a primeira vez que ouço vcs estão de parabéns Giulia Be e Luan Santana amei obrigado pelo vosso talento pra nos agradar beijos ",pt
166,"Espanhol, Português, Inglês, não importa.
Qualquer coisa que você canta fica perfeito amor.",pt
167,Essa música é INESQUECÍVEL SÉRIO!,pt
168,"Fogo essa música pha!!
🇲🇿🇲🇿",pt
169,Minha música favorita do ano,pt
170,Ésta música é uma das melhores músicas do mundo. ️,pt
171,"INESQUECÍVEL GIULIA B E LUAN SANTANA 

Vou começar dizendo
‘Cê nunca me deu um final",pt
172,Linda música deus abençoe vcs sempre,pt
173,Eu amo demais,pt
174,Amo os dois demais!!!,pt
175,Melhor clipe  de todos os tempos  pra mim,pt
176,Voz mara que essa giulia tem ,pt
177,Impressão minha ou o POP nacional tá começando a aumentar de nível?,pt
178,Amo essa musica,pt
179,"Grammy Latino 2021,Melhor Artista Revelação ",pt
180,"Letra:

Vou começar dizendo

Cê nunca me deu um final

E eu nem sei se eu quero (se eu quero)",pt
181,Que música maravilhosa,pt
182,Parabéns arrasaram,pt
183,Amei essa música  Giulia bê  e Luan Santana,pt
184,Sempre que escuto essa música eu choro tanto mas tanto ... me mudei recentemente da minha cidade pra trabalhar e minha mãe ama essa música então sempre que escuto e fecho os olhos eu lembro dela e meu coração aperta de sdd porque quando me mudei parece  que meu coração ficou pra trás junto com ela..  ouço até a voz dela cantando kkkk como amo minha mãe e essa música que me faz sentir mais sdd dela ainda  minha mãe é simplesmente inesquecível ela é demais  espero que quando ela ouvir ela veja o comentário e lembre que amo ela demais ,pt
185,Eles dois tem mais química que a própria química!!!!,pt
186,Inesquecível para sempre e amor que não falte,pt
187,Linda essa música,pt
188,Que andemos ETERNAMENTE nos caminhos do SENHOR,pt
189,"A beleza da Giulia é uma coisa inexplicável, eu fico chocada",pt
190,Mt sucesso orgulhooooooooo,en
191,"A voz da Giulia falando ""inesquecível"" é tão---",pt
192,Aiiiiiiii essa música não sai da minha cabeça kkkkkkkkk socorro,pt
193,Arrasou ️,pt
194,Essa música é um chiclete...os ouvidos agradecem...lindos e a melodia é incrível!!!!!,pt
195,Esse som de sonar ( Submarino) na música é muito legal ,pt
196,meu ela cantando em espanhol fica perfeita,pt
197,ja escutaram essa música na versão cover na voz de bia marques? fica incrível dms,pt
198,"Esse clipe é a prova perfeita de que um clipe não precisa ser vulgar e nem indecente pra ser considerado bom ou de qualidade, pra música ser considerada boa ! Parabéns aos envolvidos !!! Tá tudo lindo ! O famoso ""sexy sem ser vulgar"" ",pt
199,Eu e meu lindo somos inesquecíveis juntos para sempre e always forever 🇧🇷️🇧🇷️🇧🇷️️,pt
200,Amoooo de maisss,pt
201,Essa música e maravilhosa eu amo pode passar anos messes msm assim vai ser inesquecível,pt
202,Linda...maravilhosa canta muito,pt
203,"ta ai, um clip nacional que valeu a pena ver ate o final, sem putaria e letra sem falar de bebedeira e traição. parabens",pt
204,Meu sonho é ver os dois juntos em um relacionamento um diaaaaaa,pt
205,Adoro suas músicas Giulia são as melhores eu nunca vou parar de escutar suas músicas ♡♡♡♡,pt
206,Eu tou viciada nessa musica socorro kkkkk,pt
207,Giulia e luan vieram resgatar o romantismo  que estava tão esquecido. Esse clipe é puro amor. Resgata auto estima,pt
208,Está música é INESQUECÍVEL,pt
209,Fila anda outro pega e faz inesquecível a verdadeira história de amor de verdade ️️🇧🇷,pt
210,Lindos e maravilhosos demais,pt
211,Essa música merecia muito sucesso eles são perfeitos juntos meu lulia ou gian,pt
212,"Sempre falei que a Giulia ia arrebentar ainda no Brasil todo. A Cada música nova ela se supera. Daqui a pouco tempo vai estar sendo indicada a premiações de música, e tem tudo pra se lançar numa carreira internacional fácil. VAI MENINA!!!",pt
213,Que música meus amigos ,pt
214,Nossa que música!!! Legal demais!!,pt
215,Amor suas músicas ,pt
216,eu amo essa msc,pt
217,Giulia Be sempre uma menina solta!,pt
218,"LETRA
Vou começar dizendo
Cê nunca me deu um final
E eu nem sei se eu quero",pt
219,Música boa transmiti coisas boas,pt
220,"Eu não curto o estilo de música do Luan Santana e nem conhecia essa cantora.Más eu tenho q confessar,a música é boa,ñ é ruim não.Parabens",pt
221,é sucesso também aqui em Berlim Deutschland. ,pt
222,O espírito da minha alma grita de felicidade de escutar está música fala com meu amor Carlos,pt
223,"Não deixe sua essência Giulia, não mude de gênero musical! Você vai conquistar muitas paradas com esse seu jeito meigo e sedutivo. Voa rainha !!",pt
224,Adorei essa msc,pt
225,"Essa música tá nível gringa ou até melhor. Surreal, pqp. Como nunca tinha escutado isso?",pt
226,São giros cantão lindamente. Letra absolutamente linda,pt
227,Lenbrando a epoca que gostava de uma pessoa e n parava de escuta kkkkkkkessa musica kkkkkk,pt
228,"Tem como não gostar, tem como não dançar, tem como não ouvir, se é INESQUECÍVEL???!!!",pt
229,Sem palavras musica perfeita,pt
230,Que produção belíssima o clipe perfeito  música linda amei tudo parabéns dois profissionais 🇵🇹🇵🇹🇵🇹🇵🇹,pt
231,40 milhões de views! ,pt
232,"A voz do Luan 
A voz da Giulia ",pt
233,"Eu ouvindo a música: não vou viciar

Eu 1 minuto depois: Inesquecível, é o que é, inesquecível",pt
234,que quimica tem esses dois no clip . maravilhosa musica realmente inesquecível,pt
235,Até q enfim som top ....já tava na hora fazer algo de qualidade....,pt
236,Ela é tão meiga  e poderosa ao mesmo tempo,pt
237,"PERFEITOSSSS BRASILLL, SOCORRO QUE DUPLA MAIS QUE PERFEITA,INCRÍVEL AMOOOOO VCS !! TUDO PRA MIMM !!!",en
238,Que show de música....bate uma química da po##a...kkkk.....excelente!,pt
239,"Estou apaixonado pela Giulia Be ,já sou fã dela ,quero  tirar foto com ela e pegar autografo",pt
240,Eu amo essa música,pt
241,Gosto muito dessa musica,pt
242,Esse clipe foi um surtooo ️,pt
243,"And in my hour of darkness
She is standing right in front of me
Speaking words of wisdom
Giulia be",en
244,Amo essa musica,pt
245,Giulia Bê estava mais linda do que sempre já é,pt
246,"Vou começar dizendo
'Cê nunca me deu um final
E eu nem sei se eu quero (se eu quero)
E mesmo que passe o tempo",pt
247,Eles formam um casal lindo♡,pt
248,Viciante essa música,pt
249,Descobri  esse hit  maravilhoso  essa semana,pt
250,"Cê nunca me deu um final,e eu nem sei se eu quero",pt
251,"Ninguém segura essa menina solta, ela e suas músicas vão ser inesquecíveis, que música maravilhosa ;) #viciei",pt
252,Musica fofa  eintereçante e realista do meu tipo ,pt
253,A R R A S O U  DE NOVO    !!!!!!!!!!!,pt
254,Escutando o início da música 10 vezes ️️,pt
255,Sua voz é linda nunca vi uma voz assim,pt
256,"Letra.  Inesquecível.

Vou começar dizendo
‘Cê nunca me deu um final",pt
257,Inesquecível é o que é ,pt
258,Muito boa!,pt
259,Mano sou viciado nessa musica,pt
260,Eu amei fico 24 horas ouvindo essa música,pt
261,"Música boa, letra boa, vozes boas, sem utilização de nudez ou qualquer comportamento vulgar para chamar atenção. Uma música perfeita ️",pt
