,comentario,liguagem
125,"Meu Deus que música  que letra, eu amo você menino, porque Portugal fica tão longe , mais um dia ainda vou no seu show, preciso sentir e ver isso de  perto. É uma conexão surreal ",pt
126,"É lindíssima! Das tuas melhores músicas e é a música com a letra que mais gosto! E o videoclip está brutal! Parabéns por mais um excelente trabalho, estás cada vez melhor! ",pt
127,"Parabéns Fernando, vi o direto, obrigada! E a nova música e linda ",pt
128,adorei muito a música parabéns Fernando ️,pt
129,"A tua letra é magnífica.
Eu já ouvi muitas vezes e fiquei com ela na cabeça.
Boa música.",pt
130,amo essa voz,pt
131,I am your fan here in the Philippines. I love all your songs. Be safe always. Godbless,en
132,"Lindoo  adorei a música, beijinhos Fernando",pt
133,"K linda música, parabéns ",pt
134,Adoro tanto esta música <3,pt
135,"Adoro estas músicas. 
Sigo a sua carreira  .
Parabéns  e muito sucesso",pt
136,Outra letra bonita para outra canção maravilhosa.,pt
137,"Simplesmente maravilhosa esta música, tal como todas que tu fazes. Tu és um artista excelente. Tanto as músicas, como as letras são sempre top. Adoro a tua voz. É pena é neste país, tu não teres tanto reconhecimento como tem os outros. Para mim és dos melhores artistas portugueses ️",pt
138,Minha vida em uma canção.,pt
139,"Sempre brutal, tens sempre em cada música que cantas TODAS AS PALAVRAS QUE NOS MARCA  PARA SEMPRE. Obrigado Fernando Daniel .",pt
140,Mesmo na quarentena a arrasar com as músicas mais bonitas! Já tinha saudades dessa voz suave e forte como o rugido de um leão ao mesmo tempo! Adoro-te!!!,pt
141,Mais uma bela musica parabens linda linda,pt
142,"É isso mesmo! Quando a música está a acabar ""quero começar outra vez""! E lá volto ao início...",pt
143,Ameii a música! ,pt
144,Adoro a música!!!!,pt
145,"I love your music! Such a beautiful voice, so much emotion!",en
146,Eu adoro o Fernando Daniel e quando ele era pequenino( na música) cá em Portugal eu tive a sorte de tirar uma foto com ele.,pt
147,"#começaroutravez
Mais uma música linda, parabéns ️",pt
148,"Nem sempre o que fizeste 

Foi o melhor

Dei-te tudo o que querias 

E tive o teu pior",pt
149,Muito bom brutal mesmo gostei muito,pt
150,a maneira como esta música encaixa neste momento na minha vida é de arrepiar,pt
151,Completamente apaixonada por esta música️️️,pt
152,Super Incrível! Um prazer sempre trabalhar contigo irmão ️,pt
153,O melhor cantor do mundo#FORÇA FERNANDO DANIEL,pt
154,"Fernando Daniel, todas as tuas músicas são mesmo incríveis. Sem dúvida, és um dos melhores cantores de Portugal e da Europa. Saudações desde Espanha",pt
155,Muito bom Fernando continua estas num bom caminho ,pt
156,Sempre a surpreender espero que esteja tudo bem contigo e com os teus familiares e amigos abraço ,pt
157,"#ComeçarOutraVez ️
És o nosso orgulho! 
Obrigada por existires ️",pt
158,Eu gosto muito de suas músicas. Ele é jovem e muito talentoso. Suas músicas falam de sentimentos e são românticas demais. E tem uma batida (rítmo) maravilhoso. Além do sotaque que lindo demais. Perfeito!!! ,pt
159,"Olá Fernando!! Em primeiro, queria dizer-te que adoro esta música, está fantástica ( como já seria de esperar ) e o videoclip está super original! 
Reparei que já respondeste a praticamente todas as questões relacionadas com o videoclip e com a música, portanto decidi perguntar algo diferente. ",pt
160,I can't count how many times I listened to this song. I can't understand the lyrics but I can really feel the emotions!️,en
161,"Excelente!!
Adoro. Continuação de muito sucesso!",pt
162,Está lindo!!! ️,pt
163,mais uma musica maravilhosa não consigo parar de ouvir,pt
164,Todas as músicas são as melhores que ouvi.. nunca me farto de ouvir uma música tua... És o melhor cantor do mundo... nunca vi melhor....Parabéns ,pt
165,Que lindo!! ️ #começaroutravez,pt
166,"Melhor cantor do mundo!Tanto orgulho!Nunca desistas !Estamos cá sempre para te apoiar!Não te vamos deixar cair, obrigada por nos fazeres felizes e inspirados com essas músicas lindas que fazes!És incrível! Nós indentificamos nos muito com as tuas musicas!Continua assim!",pt
167,Não consigo parar de ouvir as músicas dele!,pt
168,"Adorei esta nova música !!!

Adoro-te e espero um dia conhecer-te !!!
Todas as tuas músicas me inspiram para tudo !!!",pt
169,"Adoro Tudo Nesta música,  muito sucesso. ",pt
170,#começaroutravez  mais um sucesso !!! Adoro te ,pt
171,Linda a música ,pt
172,"Mesmo lindo esta música, és um guerreiro",pt
173,"Amei...linda a letra... 
#começaroutravez",pt
174,O amor comanda a vida... Es um poeta mano! Senti cada silaba. Es grande! Cheio de orgulho,pt
175,Incrível que orgulho mesmo,pt
176,Mais uma visualização...para ajudar a chegar ao milhão! ,pt
177,Isso mesmo! Quando acaba música quero começar outra vez e lá vai mais uma vez,pt
178,"Maravilhoso,parabéns muito sucesso",pt
179,Melhor cantor do mundo!!!! #RecomeçaroutraVez,pt
180,Linda musica. Para um recomeçar em força. Vamos la recomeçar. #Recomeçar...,pt
181,Amo Fernando Daniel ja estiveste na minha terra a cantar e estive ausente por estar doente mas a minha filha filmou tudo amo as tuas músicas ️️️magnifico parabéns.,pt
