,comentario,liguagem
107,Socorro! Não consigo parar de ouvir essa música.,pt
108,"Te amo muito Luan Santana, te acompanho desde o dvd meteoro. Q música linda. Luiza canta muito bem.",pt
109,Simplesmente lindos! Que trabalho maravilhoso! Sem palavras! Impecável os dois.Parabéns !,pt
110,"Essa toca muito na Band Sorocaba,adorooo tô aprendendo cantar",pt
111,Essa mulher e uma deusa que música maravilhosa e que voz meu Deus,pt
112,A junção das vozes ficaram perfeitas ,pt
113,"Essa apareceu no meu sonho  
Amei,mas a letra que tava no meu sonho era diferente...
""Fazer oque se ela ama os animais,fazer oque se ela sabe oque faz"" ",pt
114,Quem aí está Ouvindo  Cigano Amuuu Boa Noite.,pt
115,8 meses de coração cigano  e a vibe é a mesma!!!,pt
116,"Maravilhoso!!! Aiai...o Amor, o Carinho, a Paixão, tudo mágico...na medida certa....!!!",pt
117,"Tinha que ser a Luisa!! Esse feat está sensacional. As vozes juntas, a música, o cenário, tudoooo. Vcs arrasaram parabéns ",pt
118,Como ficou lindo esse dueto espetáculo  eles deviam formar um casal na vida real ️,pt
119,Que interpretação que show que voz,pt
120,Como assim q voz é essa Luiza??? Tu canta muito bemmmm,pt
121,Meus queridos é  LUAN SANTANA!!! AÍ  SIMMMMMMM. Parabéns!!!! Belisssima essa MÚSICA!!!!,pt
122,Uma dupla que deu certo a letra da música lindaaaa,pt
123,Coração cigano + hotel caro= perfeição!,pt
124,Que música maravilhosa! ,pt
125,I don’t understand the lyrics but the music is so beautiful ,en
126,"Affs, viciada nessa música. 
Vim ouvir de movo️‍",pt
127,"Que perfeição essa música vey
Orgulho de ser fã do Luan desde os meus 09 anos ",pt
128,Amo essa música ,pt
129,Muito sucesso pra ti música maravilhosa ,pt
130,Gente que ENERGIA os 2  foi mágico o enredo,pt
131,sou viciado demais nesse álbum de Luan ✓,pt
132,"Luísa Sonza, meu Deus que mulher hipnotiza com tanta voz e beleza",pt
133,Canta muito e mais um pouco sou fã desse luam obrigado Deus por nós presentear com essas vozes lindas ,pt
134,Combinação de Timbre perfeita!,pt
135,"Essa é a música favorita do meu vizinho, querendo ele ou não. Se eu escutar 3 vezes, quero escutar a 4a, e assim por diante, um looping ",pt
136,Fazer o que se eu to me sentindo vivoo?,pt
137,"Obrigado Deus por me fazer gostar de homens !!!

Luan Santana seu lindo !!!",pt
138,Essa música tá tão foda que vai debutar em #1 no Spotify BR! Certezaaaaaaa ️‍,pt
139,Mas uma linda canção ,pt
140,"Eu vi ela dançando essa música tantas vezes que agora tô em uma situação sem volta, ah coração cigano...",pt
141,Arrasaram! A música n sai do pensamento. parabéns ,pt
142,Nossa essa música vai fazer muito sucesso na nova novella da globo eu já chipo #caio&Aline #terrapaixao,pt
143,"Aguardando a próxima música... Q química BRASIIIILLLLL,q vozes lindas.",pt
144,"A química dos dois no palco não tá escrito, incrívelmente maravilhosos, música perfeita, feat perfeito, não esperava menos de vocês ️️️️",pt
145,Que vibe boa essa música tem,pt
146,"Perfeitooooooo! ️
Que feat foi esse? ",en
147,JÁ E SUCESSO TOP DEMAIS CORAÇÃO CIGANO.,pt
148,Uma nova curtida nesse comentário e eu volto aqui escutar de novo essa música,pt
149,"Dois fenômenos quando se juntam dá nisso aí, um verdadeiro hit.",pt
150,Quando se quer de verdade não existe engano ,pt
151,"Luan,  Luísa e uma interpretação muito sensual. Parabéns!",pt
152,Belíssima música. Os dois mandaram bem de mais ️,pt
153,Música maravilhosa demais ,pt
154,Ja assistir muitas vezes lindo demais parabéns ao dois..,pt
155,"AGUARDEI TANTO ESSE LANÇAMENTO!!!! finalmente veio aí e tá lindo demaaaais!!!!! Tô toda arrepiada como se eu nunca tivesse escutado a música, mas é que a química e os olhares me deixaram hipnotizada. LINDÍSSIMOS",pt
156,"Essa  música é muito  boa 
Espero que  a moça  que  falou que  o
Luan  era  fanho,,, veja  esse  espetáculo de  voz ,,além de ser  tão  charmoso",pt
157,Amei esse dueto. Lindos!,pt
158,Como amo essa música ,pt
159,"Uma das melhores músicas do ano de 2022 
Essa música é maravilhosa demais 
Vou escutar até em 2080",pt
160,Jesus como eles são prefeitos juntos,pt
161,"Amei essa música, muito linda ",pt
162,Estou viciada nessa música ️,pt
163,As expectativas foram mais que atendidas. Luan e Luísa são incríveis.,pt
164,Amooo essa música! ,pt
165,Amo essa música ,pt
166,"Adoro quando a luisa mostra que ela tem versatilidade, vai de uma música bem zoeira e desimpedida até uma balada romântica ou sertaneja com muita boa qualidade e maestria !!!",pt
167,Acho que eles formam  uma dupla ótima!,pt
168,Que música maravilhosa,pt
169,Cara a química desses dois não tá escrito ,pt
170,Artistas perfeitos,pt
171,"A voz da Luísa é tão sensacional mano, se encaixa com qualquer música",pt
172,"Amei,ficou lindo o clipe ",pt
173,Amo essa música!!!!,pt
174,Essa música não sai da minha mente por causa dela ️...,pt
175,"Essa música é linda demais ,  estou viciada !!!!",pt
176,"Essa música me faz sofre, agora por quem eu não sei ",pt
177,"A dupla do século chegouuu minha GENTEE, é na certa o SUCESSOOOOOO.. O nosso dever é subir as views e colocar a música no topo das plataformas!!! Só boraaa.. 🇧🇷️",pt
178,Essa música e um luxo,pt
179,"É que eu queria tanto que você ficasse
Que ao invés de me soltar, você me abraçasse
Dá só mais um pouquinho desse amor cigano
Que segue me iludindo, e eu acreditando",pt
180,"Impossível não se arrepiar na primeira parte do refrão na voz do Luan e quando a Luísa começa cantar MEU DEUS DO CÉU!!! Está impecável, o feat de milhões. ️",pt
181,Amo essa música ,pt
182,ESSA É DE ARREPIAR TUDO ,pt
183,"A Luisa é uma das artistas mais completas que temos hoje no mercado, ela transita impecavelmente em todos os ritmos sempre colocando a própria essência....",pt
184,Simplesmente arrasaram ,pt
185,As vozes se encaixam tão bem,pt
186,Uma dupla que deu certo a letra da música lindaaaa,pt
187,Essa muita ficou muita linda e tocante ,pt
188,"Apaixonada nessa música.  Não era fã da Luisa, mas agora depois desse feat sem condições. Kkk",pt
189,"precisava dessa musica na minha vida, hino! não consigo parar de ouvir",pt
190,Essa moça tem uma voz muito linda,pt
191,"Música toooooppp, sem palavras",pt
192,Uma dupla que deu certo a letra da música lindaaaa,pt
193,"Luísa vc canta de mais cara.
Se entrega nesses tipos de músicas.
Ficou um fechamento top a dupla...",pt
